"","id","title","year","age","rotten_tomatoes","service","yes_no","rotten_tomatoes_cat"
"20859",5222,"100 Girls",2000,"18+",63,"Prime Video",1,"60-70"
"20860",5222,"100 Girls",2000,"18+",63,"Disney+",0,"60-70"
"20861",5223,"Karwaan",2018,NA,63,"Netflix",0,"60-70"
"20862",5223,"Karwaan",2018,NA,63,"Hulu",0,"60-70"
"20863",5223,"Karwaan",2018,NA,63,"Prime Video",1,"60-70"
"20864",5223,"Karwaan",2018,NA,63,"Disney+",0,"60-70"
"20865",5224,"Blind Fury",1989,"18+",63,"Netflix",0,"60-70"
"20866",5224,"Blind Fury",1989,"18+",63,"Hulu",0,"60-70"
"20867",5224,"Blind Fury",1989,"18+",63,"Prime Video",1,"60-70"
"20868",5224,"Blind Fury",1989,"18+",63,"Disney+",0,"60-70"
"20869",5225,"Fat City",1972,"7+",63,"Netflix",0,"60-70"
"20870",5225,"Fat City",1972,"7+",63,"Hulu",0,"60-70"
"20871",5225,"Fat City",1972,"7+",63,"Prime Video",1,"60-70"
"20872",5225,"Fat City",1972,"7+",63,"Disney+",0,"60-70"
"20873",5226,"Arkansas",2020,"18+",63,"Netflix",0,"60-70"
"20874",5226,"Arkansas",2020,"18+",63,"Hulu",0,"60-70"
"20875",5226,"Arkansas",2020,"18+",63,"Prime Video",1,"60-70"
